chapter,section,sub-section,question,options,correct-answer,note
3,Safe Driving Tips,,What should you do if another driver cuts you off?,"a: Flash your high beams at them.,b: Pull next to them and yell.,c: Let it go and drive safely.",c,"To avoid road rage, let go of being cut off and continue driving safely without taking it personally."
3,Rules of the Road,,How can you use a shared center lane on a two-way roadway?,"a: Use it to pass.,b: Drive in it during rush hour.,c: Use it for left turns within 300 feet.",c,"A shared center lane is for left turns only, not for passing or extended travel, and should not be used for more than 300 feet."
3,Safe Driving Tips,,How can you reduce the risk of hydroplaning?,"a: Avoid speeding on wet roads.,b: Use tires with proper tread and air pressure.,c: Replace worn tires.",a,"Hydroplaning occurs when tires glide on water, losing traction. Proper tire tread, correct air pressure, and avoiding high speeds on wet roads reduce this risk."
3,In Shape to Drive,,How can you avoid alcohol-related crashes?,"a: Decide not to drive before drinking.,b: Say “No thanks I’m driving.”,c: Call a taxi.",a,"Decide before drinking that you won’t drive, say no to drinks if driving, or arrange alternative transportation like a taxi."
3,Safe Driving Tips,,What is the most common cause of traffic crashes?,"a: New drivers.,b: Human error.,c: Bad weather.",b,"Human error, such as not seeing another vehicle or making unexpected moves, is the most common cause of crashes."
3,Safe Driving Tips,,What technique helps avoid crashes in icy or snowy conditions?,"a: Add extra vehicle weight.,b: Exit highways quickly.,c: Reduce speed.",c,"Reduce speed and increase following distance in icy or snowy conditions to avoid crashes, as these are the most effective techniques."
3,Emergencies,,What should you do when you hear a fire engine siren behind you?,"a: Slow down until it passes.,b: Drive with flashers on.,c: Pull over and stop.",c,Pull over to the side of the road and stop when you hear a fire engine siren to allow it to pass safely.
3,Safe Driving Tips,,Why are railroad crossings considered dangerous?,"a: They’re safe to cross as trains are unlikely.,b: They’re always hazardous.,c: They’re safe parking spots.",b,"Railroad crossings are inherently dangerous. Always check for approaching trains, follow signs, signals, or flaggers, and proceed only when safe."
3,Safe Driving Tips,,Is texting while driving legal in Washington State?,"a: Legal but not recommended.,b: A safe activity.,c: Illegal.",c,"Texting while driving is illegal in Washington State, as it’s a dangerous distraction that can lead to a citation."
3,Emergencies,,"If your wheels drop off the pavement onto the shoulder, you should:","a: Brake hard and turn sharply back.,b: Stop on the road’s edge.,c: Slow down and carefully return to the pavement.",c,Reduce speed without braking and carefully steer back onto the pavement if your wheels drop onto the shoulder.
3,Rules of the Road,,What should you do if you want to turn left at a green light with heavy oncoming traffic?,"a: Use the next intersection.,b: Wait at the crosswalk.,c: Wait in the center of the intersection.",a,"Wait for oncoming traffic to clear or use the next intersection, as entering the intersection is unsafe with heavy traffic."
3,Safe Driving Tips,,What could cause a crash while driving?,"a: Taking your attention away from driving.,b: Taking your hands off the wheel.,c: Taking your eyes off the road.",a,"Any distraction that diverts your attention, eyes, or hands from driving can lead to a crash."
3,Safe Driving Tips,,What is the most important thing to remember when backing a car?,"a: Look carefully behind and yield to vehicles and pedestrians.,b: Keep one foot on the brake while backing.,c: Rely only on the rearview mirror.",a,"Before backing, look through the rear window to check for hazards, yielding to vehicles, bicyclists, or pedestrians, and don’t rely solely on mirrors."
3,Rules of the Road,,When must you stop for a school bus with flashing red lights?,"a: Only if children are crossing.,b: If traveling in the opposite direction on a multi-lane road.,c: If traveling in either direction unless on a divided road.",c,"Stop for a school bus with flashing red lights in either direction, unless on a road with three or more lanes or a median, when traveling in the opposite direction."
3,Safe Driving Tips,,How do you check blind spots when changing lanes?,"a: Use the inside rearview mirror.,b: Use the outside rearview mirror.,c: Glance over your shoulder.",c,Turn your head to glance over your shoulder in the direction of the lane change to check blind spots.
3,Safe Driving Tips,,What should you do when driving in bad weather?,"a: Increase speed to reach your destination.,b: Decrease following distance.,c: Increase following distance.",c,Increase your following distance in bad weather to allow more time to stop safely on wet or slippery roads.
3,In Shape to Drive,,How does alcohol affect your reflexes and judgment?,"a: Less pronounced with beer than wine.,b: Less pronounced with wine than beer.,c: Pronounced regardless of alcohol type.",c,"All types of alcohol impair reflexes and judgment similarly; the effect depends on the amount consumed, not the type."
3,Rules of the Road,,What do downward-facing triangular signs indicate?,"a: Construction zones.,b: School zones.,c: Yield to traffic or pedestrians.",c,Downward-facing triangular signs typically indicate that drivers must yield to traffic or pedestrians and proceed when safe.
3,Safe Driving Tips,,What determines the space needed to cross traffic?,"a: Use of turn signals.,b: Road weather and oncoming traffic conditions.,c: Presence of a stop sign.",b,"The space needed to cross traffic depends on road conditions, weather, and oncoming traffic."
3,Rules of the Road,,What color are guide signs that provide directional and mileage information?,"a: Red.,b: Green.,c: Yellow.",b,"Guide or destination signs, which offer directional and mileage details, have a green background and are useful in unfamiliar areas."
3,Emergencies,,"If you miss your exit on the interstate, you should:","a: Cut across traffic to make the exit.,b: Make a U-turn to go back.,c: Proceed to the next exit.",c,"If you miss your exit, continue to the next exit to turn around safely, avoiding illegal and dangerous maneuvers."
3,Safe Driving Tips,,Which statement is true about passing a motorcycle?,"a: Following closely is okay.,b: A motorcycle with two riders is more balanced.,c: Change lanes completely when passing.",c,"Completely change lanes when passing a motorcycle, as they’re entitled to a full lane, and avoid following too closely."
3,Safe Driving Tips,,What should a driver do if driving much slower than the speed limit?,"a: Always claim the right-of-way.,b: Prevent following cars from passing.,c: Pull off the road to let others pass.",c,"Driving significantly slower than traffic on a two-lane road requires pulling off to allow other vehicles to pass safely, unless conditions necessitate slow driving."
3,Rules of the Road,,What does a No Standing sign indicate?,"a: You can park if the driver stays in the vehicle.,b: Stopping is never permitted at this location.,c: You may briefly stop to pick up or drop off passengers.",c,A No Standing sign allows only temporary stops to load or unload passengers.
3,Rules of the Road,,"When there are no signs or lane markings to control turning, how should you turn?","a: Stop before turning.,b: Turn from the lane closest to your direction.,c: Turn from the center lane.",b,Turn from the lane closest to your desired direction and into the nearest lane to your original lane.
3,Safe Driving Tips,,"Why should drivers be extra cautious around motorcyclists, bicyclists, and pedestrians?","a: They follow different traffic laws than larger vehicles.,b: They are harder to spot in traffic.,c: They always have the right-of-way.",b,"Motorcyclists, bicyclists, and pedestrians are less visible in traffic due to their smaller size, faster movement, and less noticeable lighting, requiring drivers to be extra vigilant."
3,Safe Driving Tips,,Where should you look to reduce headlight glare at night?,"a: Straight ahead.,b: Over your shoulder.,c: To the right side of the road.",c,"To avoid headlight glare from oncoming vehicles, look to the right side of the road, preventing temporary blindness."
3,Safe Driving Tips,,What defines a good defensive driver?,"a: Always drives at a constant speed.,b: Anticipates other drivers’ actions.,c: Drives slowly at all times.",b,A defensive driver actively watches for other drivers’ actions and anticipates potential issues to avoid collisions.
3,Safe Driving Tips,,What causes many crashes?,"a: Drivers yielding the right-of-way.,b: Drivers checking mirrors and blind spots.,c: Driving too fast for conditions.",c,Driving too fast for road or weather conditions is a common cause of crashes.
3,Safe Driving Tips,,When should you turn on your headlights?,"a: Use parking lights.,b: Not use any vehicle lights.,c: Use headlights at dusk or on overcast days.",c,"Turn on headlights at dusk or on overcast days, using low beams within 1,000 feet of oncoming vehicles or 500 feet of vehicles you’re following."
3,Rules of the Road,,What must you do when making a right turn on a green light?,"a: Maintain normal speed.,b: Stop and check for police.,c: Yield to pedestrians.",c,"Yield to pedestrians and other vehicles in the intersection when making a right turn on a green light, unless prohibited."
3,Rules of the Road,,What happens if a green arrow changes to a solid green light?,"a: You may still turn but must yield to oncoming traffic.,b: You must proceed straight and cannot turn.,c: You retain the right-of-way to turn.",a,"When a green arrow becomes a solid green light, you may turn in the arrow’s direction but must yield to pedestrians and oncoming traffic."
3,Safe Driving Tips,,"If an approaching driver doesn’t dim their high beams, where should you look?","a: Toward the left side of the road.,b: At the wheels of the approaching vehicle.,c: Toward the right side of the road.",c,Glance toward the right side of the road to avoid being blinded by high beams while staying on course.
3,Rules of the Road,,What must you do when meeting an oncoming vehicle on a narrow road?,"a: Pull completely off the road.,b: Allow the oncoming vehicle half the road.,c: Demand they pull over.",b,Allow the oncoming vehicle at least half the main-traveled road to ensure both can pass safely.
2,Rules of the Road,,What must a driver do when dealing with pedestrians?,"a: Ensure pedestrians see the vehicle.,b: Always yield even if pedestrians are wrong.,c: Yield when pedestrians have the right-of-way.",c,"Yield to pedestrians when they have the right-of-way, but always take action to avoid striking them, regardless of circumstances."
2,Rules of the Road,,What does it mean when a driver’s left arm and hand are extended upward?,"a: Turn left.,b: Turn right.,c: Stop.",b,A driver’s left arm extended upward indicates a right turn. Adjust your driving to accommodate this signal.
2,Rules of the Road,,"When entering a roundabout, you must yield to:","a: Pedestrians in the roundabout.,b: Vehicles in the roundabout.,c: Bicyclists in the roundabout.",b,"Yield to vehicles, pedestrians, and bicyclists already in or crossing the roundabout before entering."
2,Safe Driving Tips,,How can the risk of hydroplaning be reduced?,"a: Drive through shallow water.,b: Drive more quickly.,c: Drive more slowly.",c,"Driving slower in wet conditions reduces hydroplaning risk, as high speeds cause tires to lose grip on water-covered roads."
2,Rules of the Road,,Who has the right-of-way in a crosswalk marked by two solid white lines?,"a: Motor vehicles.,b: Pedestrians in the crosswalk.,c: No one.",b,"Pedestrians in a crosswalk have the right-of-way, and drivers must stop to allow them to cross safely."
2,Safe Driving Tips,,What are the strategies to avoid a collision?,"a: Stop turn or speed up.,b: Move into the other vehicle’s lane.,c: Stay in your lane and brace for impact.",a,"To avoid a collision, you can stop, turn, or speed up, depending on the situation, to evade the hazard safely."
2,Rules of the Road,,What does a single broken yellow line in the center of a two-lane road mean?,"a: Lanes move in the same direction and passing is not allowed.,b: Lanes move in opposite directions and passing is permitted when safe.,c: Lanes move in opposite directions and passing is prohibited.",b,A single broken yellow line indicates that traffic moves in opposite directions and passing is allowed when safe.
2,Safe Driving Tips,,What ensures safety when backing your vehicle?,"a: Honk before shifting to reverse.,b: Check behind before entering the vehicle.,c: Check rearview mirrors.",b,"Walk to the back of the vehicle before entering to check for children or objects, as mirrors alone are insufficient."
2,Emergencies,,When must you pull over for an emergency vehicle?,"a: Regardless of direction.,b: Only if it’s following you.,c: Only if approaching from the opposite direction.",a,"Pull over and stop for an emergency vehicle with flashing lights, regardless of its direction."
2,Rules of the Road,,At what age must a child ride in the back seat of a vehicle?,"a: Under 14.,b: Under 15.,c: Under 16.",a,"Washington’s Child Restraint Law mandates that children under 13 must ride in the back seat to reduce the risk of injury in crashes, which are the leading cause of death for young children."
2,Safe Driving Tips,,Why must you use extra caution near a pedestrian with a white cane?,"a: They are deaf.,b: They are a police officer.,c: They are blind.",c,"Slow down, yield, and be prepared to stop for a blind pedestrian with a white cane or guide dog."
2,Rules of the Road,,What must you do when making a right turn on a green light?,"a: Maintain normal speed.,b: Stop and check for police.,c: Yield to pedestrians.",c,"Yield to pedestrians and other vehicles in the intersection when making a right turn on a green light, unless prohibited."
2,Rules of the Road,,What does a ‘Reduced speed 35 mph’ sign mean?,"a: New speed limit starts at the sign.,b: New speed limit starts at the next sign.,c: Slow down before the reduced speed zone.",a,"The new 35 mph speed limit begins at the Reduced speed sign."""
2,Safe Driving Tips,,How should you approach a railroad crossing with a crossbuck but no gates or lights?,"a: Cross with extreme caution when no train is coming.,b: Turn down radio to hear trains.,c: Wait for a flagger’s clearance.",a,"Approach with extreme caution, crossing only when no train is coming, and obey any flagger’s instructions."
2,Rules of the Road,,What does it mean when a driver’s left arm and hand are extended downward?,"a: Turn left.,b: Turn right.,c: Stop.",c,A driver’s left arm extended downward signals an intent to stop. Adjust your driving accordingly.
2,Rules of the Road,,What should you do at an intersection with a green light but pedestrians crossing against the red?,"a: Honk your horn.,b: Speed up to pass pedestrians.,c: Stop to let pedestrians cross.",c,"Stop and yield to pedestrians crossing, even if they’re in the wrong, to ensure their safety."
2,Rules of the Road,,Who must wear a seat belt in a moving vehicle by law?,"a: All occupants.,b: Only the driver.,c: Only under 18.",a,"All occupants must wear properly fastened seat belts in Washington State, with fines for non-compliance."
2,Vehicle Licensing,,Where may you not park?,"a: On a hill.,b: In a parking lot.,c: On a crosswalk or bike lane.",c,"It’s illegal to park on a crosswalk or marked bicycle lane, and street parking must be within 12 inches of the curb."
2,Rules of the Road,,What happens if a green arrow changes to a solid green light?,"a: You may still turn but must yield to oncoming traffic.,b: You must proceed straight and cannot turn.,c: You retain the right-of-way to turn.",a,"When a green arrow becomes a solid green light, you may turn in the arrow’s direction but must yield to pedestrians and oncoming traffic."
2,Rules of the Road,,"When entering interstate traffic from an entrance ramp, a driver should:","a: Force their way into traffic.,b: Yield to vehicles already on the interstate.,c: Claim the right-of-way.",b,Drivers entering an interstate from an entrance or acceleration ramp must yield to vehicles already on the highway and merge safely.
2,Rules of the Road,,When must you stop for a school bus with flashing red lights?,"a: Only if children are crossing.,b: If traveling in the opposite direction on a multi-lane road.,c: If traveling in either direction unless on a divided road.",c,"Stop for a school bus with flashing red lights in either direction, unless on a road with three or more lanes or a median, when traveling in the opposite direction."
2,In Shape to Drive,,What does alcohol do to a driver?,"a: Puts you to sleep.,b: Slows reflexes and reaction time.,c: Increases alertness.",b,"Alcohol, a depressant, slows reflexes, reaction time, and judgment, impairing safe driving."
2,Safe Driving Tips,,What is true about driving on a wet roadway?,"a: Faster driving reduces tire effectiveness.,b: Water doesn’t affect good tires.,c: Deep water is less dangerous.",a,"Driving faster on wet roads reduces tire grip, increasing the risk of hydroplaning."
2,Rules of the Road,,What color are guide signs that provide directional and mileage information?,"a: Red.,b: Green.,c: Yellow.",b,"Guide or destination signs, which offer directional and mileage details, have a green background and are useful in unfamiliar areas."
2,Safe Driving Tips,,Why do larger vehicles have larger blind spots?,"a: They have no blind spots.,b: Their size creates larger blind spots.,c: They have smaller blind spots.",b,"Larger vehicles like trucks and SUVs have bigger blind spots, especially near their rear, invisible in mirrors."
2,Safe Driving Tips,,"When faced with an oncoming car and a bicyclist, what should you do?","a: Pull onto the shoulder.,b: Split the difference.,c: Let the car pass then pass the bike.",c,"Let the oncoming car pass first, then pass the bicyclist to avoid dealing with both hazards simultaneously."
2,Rules of the Road,,What shape is a stop sign?,"a: Circle.,b: Square.,c: Octagon.",c,"Stop signs are uniquely octagonal, requiring drivers to come to a complete stop before proceeding."
2,Rules of the Road,,What should you do at a flashing yellow light?,"a: Increase speed.,b: Stop completely.,c: Proceed with caution.",c,"A flashing yellow light indicates a hazard, requiring drivers to slow down and proceed cautiously."
2,Rules of the Road,,What is the correct order of traffic lights from top to bottom?,"a: Green red yellow.,b: Red yellow green.,c: Red green yellow.",b,"Vertically arranged traffic signals always have red at the top, yellow in the middle, and green at the bottom. Horizontally, red is on the left and green on the right."
2,Safe Driving Tips,,How should you take turns on slick roads?,"a: Take turns more slowly.,b: Change lanes quickly.,c: Accelerate quickly.",a,Take turns more slowly on slick roads to maintain control and avoid skidding.
2,Safe Driving Tips,,What affects braking distance?,"a: The condition of the pavement.,b: The speed of your vehicle.,c: The condition of your brakes and tires.",b,"Braking distance is influenced by vehicle speed, brake and tire conditions, and pavement conditions."
2,Safe Driving Tips,,"If driving a slow-moving vehicle in a no-passing zone with traffic behind, you should:","a: Pull over if five or more vehicles are behind you.,b: Pull over if one vehicle is behind you.,c: Pull over if two or more vehicles are behind you.",a,"On a two-lane road in a no-passing zone, pull over to let five or more vehicles pass if it’s safe to do so."
2,Rules of the Road,,"When a school bus is stopped off the road without flashing lights, you should:","a: Stop regardless of your direction.,b: Stop only if on the same side as the bus.,c: Pass with caution.",c,"If a school bus is stopped without flashing lights or an extended stop arm, drivers may pass cautiously."
2,Rules of the Road,,When may you cross a dashed white line?,"a: At any time.,b: Only during daylight hours.,c: When safe to change lanes.",c,Cross dashed white lines to pass or change lanes when it’s safe to do so.
2,Rules of the Road,,What should you do at an uncontrolled intersection?,"a: Maintain speed and proceed.,b: Stop check all directions and proceed.,c: Yield to all other drivers.",c,"Yield to vehicles approaching from the right at an uncontrolled intersection, and be prepared to yield to avoid a crash."
2,Safe Driving Tips,,"What should you do if the driver ahead is distracted, driving with one hand and talking?","a: Give them extra space.,b: Know they’re reducing safety.,c: Avoid following their example.",a,Give extra space to a distracted driver to reduce the risk of an accident due to their inattentiveness.
2,Emergencies,,What should you do after a collision?,"a: Stand in traffic lanes to wait for help.,b: Stop at or near the collision site and move the vehicle off the road if possible.,c: Try to remove downed power lines.",b,"After a collision causing only property damage, move the vehicle off the road if possible. For other collisions, stop at or near the site."
2,Emergencies,,"If you miss your freeway exit, you should:","a: Stop and back up.,b: Make a quick turn from your lane.,c: Continue to the next exit.",c,"If you miss your exit, proceed to the next one to turn around safely, avoiding illegal and dangerous maneuvers."
2,Safe Driving Tips,,What is a safe way to drive through a curve?,"a: Slow down entering speed up exiting.,b: Maintain constant speed.,c: Speed up entering slow down exiting.",a,Slow down when entering a curve and gradually increase speed as you exit to maintain control.
2,Emergencies,,"If followed by a fire engine without emergency signals on a two-lane street, you should:","a: Stop quickly.,b: Speed up to clear the way.,c: Continue driving normally.",c,"If an emergency vehicle like a fire engine isn’t using sirens or lights, continue driving normally without taking special action."
