id,question,image,option_a,option_b,option_c,option_d,correct_answer,explanation
11584,"After finishing a pre-trip inspection, you should:",,Close the service line valve.,Remove the service line valve.,Leave the emergency line valve open.,Leave the rear shut-off valves open.,A,"Before a trip, you should ensure that air reaches all air brakes on all trailers by opening up the rear emergency line and service line shut-off valves to listen for escaping air. Close both shut-off valves before beginning to drive."
9646,"If you are confronted by an aggressive driver, you should:",,Make eye contact with the driver.,Stay in the driver's lane.,Try to race the driver.,Ignore the driver's gestures.,D,"If confronted by an aggressive driver, the most important thing for you to do is get out of their way. Avoid making eye contact, do not challenge them by increasing your speed, and do not let yourself be provoked by any angry gestures they direct toward you."
8946,What should a carrier do if hazardous materials are not properly prepared?,,Accept the shipment,Accept the shipment under protest,"Accept the shipment, but make a notation on the paperwork",Refuse the shipment,D,It is the responsibility of a carrier to refuse improper shipments of hazardous materials.
9094,If a traffic light has been green for a long time:,,It will probably stay green as you approach.,It is likely broken.,It is likely that the light will soon change to yellow.,It is likely the light will skip yellow and change from green to red.,C,"If you are approaching a traffic light that has been green for a long time, there is a good chance that it will turn yellow before you reach it. Start slowing down and be ready to stop."
11568,"In a vehicle equipped with an automatic tractor protection valve, the valve will pop out when:",,Air pressure drops to a level between 20 and 45 psi.,You are experiencing a trailer jackknife.,Wheels have regained traction after a skid.,Air pressure is above 45 psi.,A,"In vehicles equipped with an automatic tractor protection valve, the valve will pop out if air pressure drops to a level between 20 and 45 psi. When the valve pops out, the protection valve will close, stopping the flow of air."
9095,Why should your mirrors be adjusted to show the road behind you as well as part of your vehicle?,,Having only the road in the mirrors would likely make the driver carsick.,Having part of the truck in the mirrors serves as a point of reference.,It is illegal to have only the road in the mirrors.,The driver should be able to see the reflection of surrounding vehicles on the trailer.,B,Part of your vehicle should be visible in your mirrors so that you have a point of reference when judging how close other drivers and objects are to your vehicle.
8824,"If another driver is following you too closely, you should do all of the following, except:",,Avoid quick changes.,Increase the distance between you and the vehicle in front of you.,Speed up.,Avoid relying on tricks to help others pass.,C,"If you are being followed too closely, you should increase your following distance, avoid making quick moves, and avoid relying on tricks (such as flashing your lights) to help other drivers pass. Speeding up may only increase the danger by causing the tailgater to continue tailgating you at a higher speed."
8913,"When loading a tank, space should be left for outage. What is outage?",,Extra cargo,Space for expanding liquids,Space for additional fuel,A place for luggage and personal items,B,"Liquids expand when warmed, so a tank carrying liquid must also contain additional space to accommodate for this expansion. The extra space is known as ""outage."""
10942,"If unsure if a road is becoming icy, a driver can:",,Guess.,Open the window and check the front of the mirror for ice.,Try to look at the road closely.,Look at a weather forecast.,B,"If you think the road surface may be becoming icy, you can check for ice on your vehicle by opening the window and feeling the front of the side mirror, mirror support, or antenna. If ice has formed on any of these items, the road is likely becoming icy as well."
11556,One way to prevent a rollover is to:,,Move cargo to the left side of the rig.,Keep cargo centered on the rig.,Move cargo to the right side of the rig.,Keep cargo as far from the ground as possible.,B,"A rollover is more likely if cargo is unevenly loaded in a rig. To help prevent a dangerous rollover, it is important to keep a load as centered on the rig as possible."
9065,"When starting a vehicle, the coolant temperature gauge should:",,Not change from its original position.,Gradually rise to the normal operating range.,Jump quickly to the normal operating range.,Flash until it reaches the normal operating range.,B,Keep an eye on the gauges after starting the engine. The coolant temperature gauge should begin a gradual rise to the normal operating range.
10939,Multi-speed axles and auxiliary transmissions are used:,,To make a vehicle run more smoothly.,To provide extra gears.,To get improved gas mileage.,To make a vehicle less noisy.,B,"On many vehicles, multi-speed rear axles and auxiliary transmissions are used to provide extra gears. They are usually controlled by a selector knob on the gearshift lever."
8920,To distinguish between hazardous and non-hazardous materials on a shipping paper:,,The hazardous materials should be listed at the bottom of the paper.,The hazardous materials should be listed at the top of the paper.,The hazardous materials should be highlighted in the same color as the non-hazardous materials.,"The non-hazardous materials should be marked with an ""X.""",B,"If a shipping paper includes information about both hazardous and non-hazardous materials, the hazardous materials must be differentiated in one of three ways. They must be listed first, highlighted in a contrasting color, or identified with an ""X"" placed before the shipping description in a column labeled ""HM."""
8916,"Shippers must label hazardous materials. If an item is smaller than its label, how should the item be labeled?",,The item may be tied together with other hazardous materials and labeled with a sheet of paper on the outside of the bundle.,The label may be attached to a tag that is securely attached to the package.,The item may be marked with a large orange dot.,The item may be placed in a box displaying a warning label.,B,"Shippers must place diamond-shaped hazard warning labels on most packages of hazardous materials. If the label won't fit on the package, it can be placed on a tag that is securely attached to the package."
8968,Identification numbers assigned to chemicals can be found:,,In the DOT Emergency Response Guidebook.,In the truck's operation manual.,On the EPA’s website.,At fuel stations.,A,The United States Department of Transportation (DOT)’s Emergency Response Guidebook (ERG) lists all hazardous chemicals and their assigned identification numbers.
8975,"To know which placards to use, you need to know:",,The hazard classes of the materials.,The types of containers holding the materials.,The destination.,The shipper.,A,"To determine which hazardous materials placards to use, you must know the hazard class of the materials; the amount of hazardous materials being shipped; and the total weight of all classes of hazardous materials in the vehicle."
8948,An explosive material is most likely categorized as a ____ hazard.,,Class 1,Class 3,Class 6,Class 7,A,Class 1 hazardous materials are typically items that present certain explosion or fire hazards.
8685,"If ""Inhalation Hazard"" appears on a shipping paper, the shipper should provide which placard?",,Liquid,Poison Gas or Poison Inhalation Hazard,Reportable Quantity,,B,"If the words ""Inhalation Hazard"" appear on the shipping paper or package, you must display the ""Poison Inhalation Hazard"" or ""Poison Gas"" placards, as appropriate."
8714,"If you identify hazardous materials leaking while you are driving, you should:",,Continue driving to find a phone booth and call the National Response Center.,Park the vehicle.,Leave the area to find help.,,B,"If you discover that a cargo of hazardous materials is leaking from your vehicle, you should park the vehicle as soon as possible. The longer you continue driving, the longer the trail of contamination becomes. While this creates potential danger and harm to others, it also increases clean-up expenses."
11333,Placards showing the type of hazardous materials in a vehicle are usually which shape?,,A tall rectangle,A triangle,A diamond,,C,"In general, vehicles carrying hazardous materials are required to display diamond-shaped warning signs on all four sides. These warning signs are called ""placards."""
8706,A person should not smoke within ____ of a vehicle placarded for Class 3 or Division 2.1 materials.,,50 feet,25 feet,100 feet,,B,"You should not smoke within 25 feet of a placarded cargo tank used to transport materials that are categorized as Class 3 (flammable liquids) or Division 2.1 (gases). Do not smoke or carry a lit cigar, pipe, or cigarette near a vehicle containing flammable or explosive materials."
9477,"In general, before loading or unloading any flammable liquids, an engine should be:",,Turned off.,Revved up.,Turned on.,,A,"Before loading or unloading a tank with flammable liquids, you should turn off the engine, unless running the engine is necessary to operate a pump. Ground the tank before opening the filling hole and maintain the ground until after closing the filling hole."
8705,If transporting explosives:,,You must have a written route plan.,You should take the shortest possible route.,You can always use tunnels.,,A,"If transporting Division 1.1, 1.2, or 1.3 explosives, you must follow a written route plan. Whenever placarded, avoid heavily populated areas, crowds, tunnels, narrow streets, and alleys. Be sure to research any restrictions that may apply to the routes you plan to take."
8677,Shipping papers must include:,,An emergency response telephone number.,The price of the materials.,The use of the materials.,,A,Shippers of hazardous materials are required to include an emergency response telephone number on shipping papers.
8668,"To transport hazardous materials, a driver needs:",,Only a CDL.,A CDL with hazardous materials endorsement.,A CDL with a tank endorsement.,,B,"To drive a vehicle of any size that is used to transport hazardous materials, you must have a CDL with a hazardous materials endorsement."
8698,Load hazardous materials:,,Near heat sources.,Away from heat sources.,Away from shadows.,,B,Always load hazardous materials away from heat sources. Be aware of regulations on explosive or flammable materials that prohibit them from being loaded in cargo spaces with heaters.
9307,A person attending a placarded vehicle may be:,,In the sleeper berth.,Either awake or asleep inside the vehicle.,Within 100 feet of the vehicle.,,C,"A person attending a parked placarded vehicle must be either awake inside the vehicle or they must be within 100 feet of it. If not inside the vehicle itself, the person must have a clear view of the vehicle. The person attending may not be inside the sleeper berth."
8700,"Class 1, Class 2.1, and Class 3 materials should not be placed in a trailer with:",,A heater.,An air conditioner.,Other items.,,A,"The use of cargo heaters is not always permitted. When transporting materials that are categorized as Class 1 (Explosives), Class 2.1 (Flammable Gases), or Class 3 (Flammable Liquids), the use of heaters in the same space is generally prohibited."
9474,Who must label hazardous materials?,,The shipper,The loader,The driver,,A,"The shipper of hazardous materials is responsible for packaging, marking, and labeling the materials. They must supply the warning placards."
8715,"The National Response Center must be notified of an incident resulting in any of the following, except:",,Death.,Injury requiring hospitalization.,Injury not requiring hospitalization.,,C,"The National Response Center must be notified of any incident that results in death; hospitalization; $50,000 or more in estimated property damage; an evacuation of the general public or closure of a major transportation route/facility for more then one hour; fire, breakage, spillage, or suspected contamination involving radiation, bacteria, or toxins. Additionally, if the carrier judges the situation to be so serious that it should be reported, it should be reported."
11335,A person attending a placarded vehicle must be:,,Inside a gas station looking through a window.,"In the vehicle, awake or asleep.",Within 100 feet of the vehicle.,,C,A person attending a placarded vehicle must be awake inside the vehicle or otherwise within 100 feet of the vehicle; know the hazards associated with the materials; know what to do in an emergency; and be able and authorized to move the tank if necessary.
11508,"If your engine runs a pump used during delivery of compressed gas, you should turn off the engine:",,While unhooking the hoses.,After unhooking the hoses.,Before unhooking the hoses.,,C,"Unless your engine runs a pump for product transfer, turn it off when loading or unloading a compressed gas tank. If you do use your engine to run a pump, you should turn the engine off after the product transfer but before unhooking the hoses."
