section-num,section-name,question,options,correct-answer,note
7,Alcohol and Drug Impact on the Driving Ability,Which factors influence alcohol’s effects?,"a: Food in the stomach, b: Body weight, c: Time between drinks, d: All of the above",d,"Food, body weight, and time between drinks affect how alcohol is absorbed and impacts BAC."
1,Right-of-Way,When must you yield to emergency vehicles?,"a: Never.,b: When they use flashing lights or sirens.,c: Only if other vehicles yield.",b,Yield to emergency vehicles using sirens or flashing lights to ensure they can pass safely.
2,"Signals, Signs, and Markers",A traffic light showing a green arrow with a red light means:,"a: Drive straight ahead only, b: Drive only in the direction of the green arrow, c: Wait for a solid green light to proceed",b,"A green arrow with a red light allows driving only in the arrow’s direction, provided the intersection is clear."
7,Alcohol and Drug Impact on the Driving Ability,Alcohol consumption negatively affects:,"a: Judgment, b: Reasoning ability, c: Vision, d: All of the above",d,"Alcohol impairs judgment, reasoning, and vision, reducing the skills essential for safe driving."
4,"Parking, Stopping, or Standing",You should not park within ____ of an intersection.,"a: 20 feet, b: 30 feet, c: 35 feet",a,Parking within 20 feet of an intersection is illegal to ensure clear visibility and traffic flow.
1,Right-of-Way,What should you do when entering a street from a driveway?,"a: Drive slowly to clear a path.,b: Honk to alert others.,c: Stop and yield to traffic and pedestrians.",c,Stop and yield to approaching vehicles and pedestrians before entering a street from a driveway to ensure safety.
4,"Parking, Stopping, or Standing","When parallel parking, how close should you park to the curb?","a: Within 10 inches.,b: Within 12 inches.,c: Within 18 inches.",c,Park within 18 inches of the curb to ensure your vehicle is visible and does not obstruct traffic.
2,"Signals, Signs, and Markers",When can you drive across a dashed white line?,"a: At any time.,b: Only during daylight.,c: When safe to change lanes.",c,Dashed white lines separate same-direction traffic and may be crossed to pass or change lanes when safe.
5,Speed and Speed Limits,"To reduce the risk of hydroplaning, you should:","a: Avoid speeding on wet roads, b: Use properly inflated tires, c: Replace worn tires, d: All of the above",d,"Hydroplaning risks are reduced by driving slower on wet roads, maintaining proper tire pressure, and replacing tires with adequate tread."
9,Pedestrian Safety,"When hearing a fire engine siren behind you, you must:","a: Slow down until it passes, b: Drive with flashers on, c: Pull over and stop",c,"Pull over to the side and stop to allow the fire engine to pass safely, ensuring a clear path."
1,Right-of-Way,What should you do when entering a roadway from a private road?,"a: Honk to warn other drivers.,b: Stop partially on the roadway to signal entry.,c: Yield to pedestrians and traffic.",c,"When entering from a private road, stop and yield to pedestrians and traffic on the roadway to ensure safe entry."
2,"Signals, Signs, and Markers",Guide signs are ____ signs providing directional and mileage information.,"a: Yellow, b: Red, c: Green",c,"Green guide signs offer directional and mileage information, aiding navigation in unfamiliar areas."
6,Some Special Driving,What’s the first thing to adjust when preparing to drive?,"a: Your seat belt.,b: The steering wheel.,c: Your rearview mirror.",c,"Adjusting the seat first ensures a comfortable position and clear view of the road, enabling effective mirror and steering wheel adjustments."
8,Motor Vehicle Crashes,The most common cause of traffic crashes is:,"a: New drivers, b: Human error, c: Bad weather",b,"Human error, such as inattention or misjudgment, is the primary cause of most traffic crashes."
1,Right-of-Way,What must you do on a narrow road with an oncoming vehicle?,"a: Pull completely off the road.,b: Allow the oncoming vehicle half the road.,c: Demand the other vehicle pull over.",b,"On narrow roads, provide at least half the main-traveled road to oncoming vehicles to ensure safe passing."
1,Right-of-Way,"To merge onto a crowded freeway, you should:","a: Use mirrors and check blind spots, b: Use the acceleration lane to match traffic speed, c: Yield to freeway traffic, d: All of the above",d,"Check mirrors and blind spots, accelerate to match traffic, and yield to freeway vehicles for a safe merge."
3,"Signaling, Passing, and Turning","When another driver attempts to pass your vehicle, you should:","a: Pull off the road, b: Signal when it’s safe for them to pass, c: Check for oncoming traffic and adjust speed to allow safe passing",c,Facilitate safe passing by checking for oncoming traffic and adjusting your speed to allow the passing vehicle to merge back safely.
2,"Signals, Signs, and Markers",What does a steady yellow X lane control signal above a reversible lane mean?,"a: The signal will soon change to a red X.,b: The signal will soon change to a green arrow.,c: Drivers can continue in this lane.",a,"A steady yellow X signals that drivers should vacate the lane, as it is about to transition to a red X, indicating the lane will close, typically used in reversible lane systems."
2,"Signals, Signs, and Markers",An octagonal sign is always a:,"a: Speed limit sign, b: Stop sign, c: Hospital sign",b,"Octagonal signs are exclusively stop signs, requiring a full stop to ensure intersection safety."
6,Some Special Driving,Regarding seat belts and child restraints:,"a: Never place infants in front with airbags, b: Airbags can harm infants in low-speed crashes, c: All passengers must use seat belts or restraints, d: All of the above",d,"Infants should not be in front seats with airbags, which can be dangerous, and all passengers must use appropriate restraints."
2,"Signals, Signs, and Markers",Which statement about railroad crossings is true?,"a: It’s illegal to go around lowered gates, b: You must stop when a flagger directs, c: Not all crossings have flashing signals or gates, d: All of the above",d,"It’s illegal to bypass lowered gates, flaggers’ directions must be followed, and some crossings lack signals or gates."
6,Some Special Driving,Which must you obey above all others?,"a: A steady red light, b: A police officer, c: A stop sign",b,A police officer’s directions supersede all other traffic signals and signs for immediate safety and control.
2,"Signals, Signs, and Markers","At a railroad crossing, you must stop:","a: If a stop sign is posted, b: If a crossing gate is lowered, c: If crossing lights are flashing, d: All of the above",d,"Stop at a railroad crossing for a stop sign, lowered gate, or flashing lights to ensure safety from approaching trains."
5,Speed and Speed Limits,What speed must you not exceed?,"a: The maximum speed limit.,b: A speed faster than reasonable.,c: A speed safe for conditions.",c,"Drive at a speed appropriate for traffic, pedestrian presence, weather, road quality, and light conditions, within legal limits."
9,Pedestrian Safety,What should you do near a blind pedestrian with a white cane or guide dog?,"a: Slow down and be ready to stop.,b: Take the right-of-way.,c: Proceed normally.",a,"Slow down and yield to blind pedestrians with a cane or guide dog, being prepared to stop to ensure their safety."
6,Some Special Driving,"If another driver cuts you off in traffic, you should:","a: Pull beside them and yell, b: Let it go, c: Flash your high beams",b,"Ignoring a driver who cuts you off avoids road rage and maintains safety, preventing dangerous escalations."
9,Pedestrian Safety,What must you do when making a right turn on a green light?,"a: Maintain normal speed.,b: Stop and check for police.,c: Yield to pedestrians.",c,"Yield to pedestrians in the intersection when making a right turn on a green light, unless prohibited by a sign."
1,Right-of-Way,"When driving on a street and hearing a siren but not seeing the emergency vehicle, you should:","a: Keep driving until you see it, b: Pull to the curb and stop, c: Slow down and don’t stop",b,"Pull over and stop to ensure the emergency vehicle can pass safely, even if its location is unclear."
2,"Signals, Signs, and Markers",A yellow light flashing on and off means:,"a: Stop and look for traffic, then proceed if clear, b: Stop and wait for a green light, c: Speed up to clear the intersection",a,"A flashing yellow light indicates caution, requiring drivers to slow down, check for traffic, and proceed when safe."
1,Right-of-Way,What should you do at an uncontrolled intersection?,"a: Maintain speed and proceed.,b: Stop, check all directions, and proceed.,c: Yield to all other drivers.",b,"At an uncontrolled intersection, stop, check for traffic in all directions, and yield to vehicles from the right before proceeding."
2,"Signals, Signs, and Markers",What should you do when approaching a flashing yellow light?,"a: Speed up to clear the intersection.,b: Stop completely.,c: Turn on your headlights.",a,"A flashing yellow light signals a hazard, requiring drivers to slow down and proceed cautiously through the intersection."
2,"Signals, Signs, and Markers",A solid white line on the right edge of the highway slanting left indicates:,"a: An intersection is ahead, b: A construction zone is approaching, c: A left turn is required soon",c,"A solid white edge line slanting left signals that the road narrows ahead, requiring drivers to adjust their position accordingly."
3,"Signaling, Passing, and Turning",What should you do when changing lanes on a highway?,"a: Signal your intent.,b: Check your mirrors.,c: Glance over your shoulder to check blind spots.",c,"Before changing lanes, signal well in advance, check mirrors, and glance over your shoulder to ensure your blind spot is clear."
4,"Parking, Stopping, or Standing",A 'No standing' sign at a specific location indicates:,"a: No stopping allowed at any time, b: Parking is permitted if the driver stays in the vehicle, c: Brief stops are allowed to pick up or drop off passengers",c,"A 'No standing' sign permits temporary stops solely for loading or unloading passengers, prohibiting prolonged parking or waiting."
7,Alcohol and Drug Impact on the Driving Ability,Drinking alcohol and driving is:,"a: A minor safety issue, b: A serious safety issue, c: Safe with minimal drinks",b,"Driving under the influence is a major safety hazard, impairing critical driving skills and endangering everyone on the road."
2,"Signals, Signs, and Markers",Which light indicates to slow down and proceed cautiously at an intersection?,"a: Flashing yellow light.,b: Flashing red light.,c: Solid yellow light.",a,"A flashing yellow light signals drivers to slow down, proceed cautiously, and be ready to stop at an intersection."
6,Some Special Driving,What should you do when approaching a roundabout?,"a: Increase your speed.,b: Maintain your speed.,c: Slow down to a complete stop.",c,"Roundabouts require drivers to slow down to a safe speed, as they are designed for low-speed navigation."
3,"Signaling, Passing, and Turning","When waiting to turn left at a multilane intersection with blocked visibility, you should:","a: Accelerate when the first lane is clear, b: Wait until all lanes are clear, c: Proceed if an oncoming driver waves you through",b,Wait until all lanes you need to cross are clear to ensure a safe left turn.
2,"Signals, Signs, and Markers",A broken yellow line next to a solid yellow line signifies:,"a: Passing is allowed from either direction, b: Passing is permitted from the lane adjacent to the broken line, c: Passing is allowed from the lane next to the solid line",b,"A broken yellow line beside a solid one indicates that passing is allowed only for vehicles in the lane next to the broken line, provided it’s safe."
2,"Signals, Signs, and Markers",What should you do at a flashing red traffic light?,"a: Proceed if no traffic is crossing.,b: Continue as you have the right-of-way.,c: Stop if a police officer is present.",a,"A flashing red light functions as a stop sign, requiring a complete stop and yielding to any crossing traffic before proceeding."
3,"Signaling, Passing, and Turning",How can you check your blind spots when changing lanes?,"a: Use the inside rearview mirror.,b: Use the outside rearview mirror.,c: Use both rearview mirrors.,d: Turn your head and quickly glance over your shoulder in the direction you want to move.",d,"Mirrors alone cannot show you everything around your vehicle. Each vehicle has blind spots—areas to the sides and slightly behind you that do not appear in either the inside or outside mirrors. To safely change lanes, you must first check your mirrors, then quickly turn your head and glance over your shoulder in the direction you plan to move to be sure no vehicle is in your blind spot."
1,Right-of-Way,What should you do if stopped in a line at a stop sign with no cross traffic after others pass?,"a: Proceed without stopping again.,b: Stop again at the stop sign.,c: Roll past the stop sign slowly.",b,"Always stop completely at a stop sign, even in a line of traffic, to yield to any approaching vehicles."
8,Motor Vehicle Crashes,Distracted driving can be caused by:,"a: Eating, drinking, or smoking, b: Talking or texting on a phone, c: Changing a radio station or CD, d: All of the above",d,"Activities like eating, texting, or adjusting the radio divert attention, significantly increasing the risk of crashes."
8,Motor Vehicle Crashes,"If you hit an unattended parked vehicle and can’t find the owner, you must:","a: Do nothing further, b: Stay until police arrive, c: Leave a note with your name, address, and accident details",c,Leave a written note with your contact information and accident details to comply with legal requirements.
7,Alcohol and Drug Impact on the Driving Ability,Which medications can affect driving ability?,"a: Any medication, b: Only headache medicine, c: Only diet pills",a,"Any medication, prescription or over-the-counter, may have side effects that impair driving, requiring caution and label checks."
9,Pedestrian Safety,"When a pedestrian begins crossing in front of your vehicle, you should:","a: Flash your lights, b: Reduce speed, c: Accelerate to pass ahead of the pedestrian",b,"Drivers must slow down and be ready to stop for pedestrians crossing the road, prioritizing their safety, especially in crosswalks."
2,"Signals, Signs, and Markers",A solid yellow line on your side of the centerline means:,"a: Reduce speed, b: Pass with caution, c: Do not pass",c,"A solid yellow line on your side of the road prohibits passing, ensuring safety by preventing overtaking in that direction."
2,"Signals, Signs, and Markers",A single broken white line in the center of a two-lane road indicates:,"a: Traffic moves in opposite directions and passing is prohibited, b: Traffic moves in opposite directions and passing is allowed if safe, c: Traffic moves in the same direction and passing is prohibited",b,"A broken white line separates traffic moving in the same direction, allowing passing when safe and clear of oncoming traffic."
5,Speed and Speed Limits,What should you do when it starts to sleet or snow while driving?,"a: Keep windshield and mirrors clear.,b: Increase following distance.,c: Approach vehicles cautiously.",c,"In sleet or snow, keep visibility clear, increase following distance, and approach other vehicles cautiously due to slippery conditions."
7,Alcohol and Drug Impact on the Driving Ability,How can you avoid alcohol-related crash risks?,"a: Decide not to drive before drinking.,b: Say, 'No thanks, I’m driving.'.,c: Call a taxi.",c,"Decide not to drive before drinking, refuse drinks if driving, or arrange alternative transportation to avoid impaired driving."
2,"Signals, Signs, and Markers","At an intersection with a flashing red light, you should:","a: Stop fully and proceed when safe, b: Stop only if other cars approach, c: Stop only if cars are in the intersection",a,"A flashing red light requires a full stop, yielding to traffic, and proceeding only when clear."
2,"Signals, Signs, and Markers",You may drive around railroad crossing gates:,"a: After the train passes, b: Never, c: When lights stop flashing",b,"Driving around lowered gates is illegal and dangerous, as they indicate an approaching train."
9,Pedestrian Safety,What should you do when you hear a fire engine siren behind you?,"a: Slow down until it passes.,b: Drive with flashers on.,c: Pull over and stop.",c,Pull over to the curb and stop when you hear a fire engine siren to allow it to pass safely.
5,Speed and Speed Limits,A fully loaded tractor-trailer traveling at 55 mph may need up to ____ to stop completely.,"a: 50 feet, b: 125 feet, c: 400 feet",c,"Due to their size and weight, fully loaded tractor-trailers require significantly longer stopping distances, often up to 400 feet at 55 mph."
2,"Signals, Signs, and Markers",What should you do at a railroad crossing with a crossbuck but no gates or lights?,"a: Cross cautiously when no train is coming.,b: Turn down your radio to hear trains.,c: Wait for a flagger’s clearance.",a,"Approach with extreme caution, crossing only when you’re certain no train is approaching from either direction."
3,"Signaling, Passing, and Turning","When turning or changing lanes, you must:","a: Always signal, even with no visible traffic, b: Signal only if traffic is visible, c: Signal only at night",a,"Signaling for all turns or lane changes, regardless of traffic, communicates intentions and prevents accidents."
2,"Signals, Signs, and Markers",What does a flashing yellow traffic signal mean?,"a: Merging traffic ahead.,b: Proceed cautiously.,c: Pedestrian crossing nearby.",b,A flashing yellow traffic signal warns drivers to exercise caution and proceed carefully through the intersection.
2,"Signals, Signs, and Markers",What does a single dashed yellow line between lanes mean?,"a: Passing is allowed if safe.,b: Both lanes move in the same direction.,c: Passing is prohibited.",a,"A single dashed yellow line allows vehicles from either direction to pass when it is safe, provided they do not interfere with oncoming traffic."
6,Some Special Driving,Distracted driving is:,"a: Very rare, b: Extremely dangerous behavior, c: Not a concern",b,"Distracted driving is highly risky, endangering drivers, passengers, and others by diverting attention from the road."
6,Some Special Driving,Which offense causes automatic license suspension?,"a: Racing on a public road, b: Graffiti, c: Lending a license to another, d: All of the above",d,"Racing, graffiti, and lending a license result in automatic suspension due to their serious impact on public safety."
10,Bicycle Laws and Safety,When should you honk your horn?,"a: When passing through an intersection.,b: When passing a bicyclist.,c: When a child may run into the street.",c,"Use your horn to warn pedestrians, like a child running into the street, or drivers who may not see you."
8,Motor Vehicle Crashes,An inattentive driver is one who:,"a: Daydreams or stares off the road, b: Talks to a passenger while maintaining eye contact, c: Focuses only on the vehicle ahead, d: All of the above",d,"Inattentive drivers lose focus by daydreaming, engaging in conversations, or fixating on one vehicle, increasing crash risks."
3,"Signaling, Passing, and Turning",What should you do when passing on a multilane highway?,"a: Ensure the passing lane is clear.,b: Pass only on the right.,c: Watch for oncoming traffic.",a,Verify the passing lane is clear and signal your intent before passing on a multilane highway to ensure safety.
6,Some Special Driving,What’s true about driving on a wet roadway?,"a: Tires are less effective at higher speeds.,b: Good tires negate water’s effects.,c: Deep water is less dangerous.",a,"Higher speeds on wet roads reduce tire effectiveness, increasing hydroplaning risk as tires lose grip."
6,Some Special Driving,On a wet roadway:,"a: Faster driving reduces tire effectiveness, b: Water doesn’t affect good tires, c: Deep water is less dangerous than shallow",a,"Higher speeds on wet roads reduce tire traction, increasing hydroplaning risk."
10,Bicycle Laws and Safety,Which statement about motorcycles is true?,"a: It’s okay to follow closely.,b: Two riders improve balance.,c: Fully change lanes when passing.",c,"When passing a motorcycle, change lanes completely, as motorcycles are entitled to a full lane’s width."
4,"Parking, Stopping, or Standing",How close may you not park to an intersection?,"a: 20 feet.,b: 30 feet.,c: 35 feet.",a,Do not park within 20 feet of an intersection to ensure clear visibility and prevent accidents.
2,"Signals, Signs, and Markers","At an intersection with a flashing red light, you must:","a: Slow down and proceed carefully, b: Turn right or left, c: Stop and wait for a green light",a,"A flashing red light requires a full stop, followed by careful progression when the intersection is clear."
1,Right-of-Way,"When approaching an emergency vehicle stopped with flashing lights, you must:","a: Slow down and change lanes if possible, b: Drive to the right and stop, c: Maintain speed in your lane",a,"Slow down and change lanes to give space to a stopped emergency vehicle, or reduce speed if changing lanes is unsafe."
7,Alcohol and Drug Impact on the Driving Ability,Your body eliminates approximately:,"a: Three alcoholic drinks per hour, b: One alcoholic drink per hour, c: Two alcoholic drinks per hour",b,"The body typically processes about one alcoholic drink per hour, though this varies by individual factors."
8,Motor Vehicle Crashes,All automotive crashes must be reported within ____ days.,"a: 10, b: 20, c: 30",a,"Crashes not investigated by police, involving no injury or death but with property damage of $1,000 or more, must be reported to TxDOT within 10 days."
6,Some Special Driving,Which statement about winter driving is false?,"a: Winter is the most challenging driving season, b: Check antifreeze and washer fluid levels, c: Using cruise control is safe in winter",c,"Cruise control is unsafe in winter conditions like snow or ice, as it can reduce control on slippery roads."
6,Some Special Driving,"If an aggressive driver is tailgating you, you should:","a: Move out of their way, b: Stare at them while they pass, c: Speed up as they pass",a,"Moving out of an aggressive driver’s way, such as by changing lanes or slowing down, reduces the risk of confrontation."
10,Bicycle Laws and Safety,What’s the safest way to pass a bicyclist on a two-lane road without bike lanes?,"a: Slow down and pass with sufficient space.,b: Continue straight, expecting the bicyclist to move.,c: Wait for a traffic signal or stop sign.",a,"Slow down, wait for clear traffic, and pass the bicyclist with at least 3–5 feet of space to avoid startling or endangering them."
3,"Signaling, Passing, and Turning",Drivers may not pass from either side of a ____ centerline.,"a: Mixed solid and broken yellow, b: Single broken yellow, c: Double solid yellow",c,A double solid yellow centerline prohibits passing from either direction to ensure safety on two-lane roads.
9,Pedestrian Safety,"If pedestrian hybrid beacon lights are off, it means:","a: Proceed with caution, b: Slow down and prepare to stop, c: Stop completely",a,"When pedestrian hybrid beacon lights are off, drivers should proceed cautiously, remaining alert for pedestrians."
5,Speed and Speed Limits,What’s the safest way to drive in traffic?,"a: Vary your speed to stay alert.,b: Drive faster than traffic flow.,c: Drive with the flow of traffic.",c,Driving with the flow of traffic within the speed limit minimizes crash risks caused by speed disparities.
4,"Parking, Stopping, or Standing",When is it acceptable to park in a striped area next to a disabled parking spot?,"a: Never.,b: With a disability plate or placard.,c: When all other spaces are full.",a,"Parking in striped areas next to disabled spaces is prohibited, as these areas are reserved for wheelchair lift access."
1,Right-of-Way,A driver on a frontage road of a controlled-access highway must yield to a vehicle:,"a: Entering the frontage road from the highway, b: Leaving the frontage road to enter the highway, c: Both scenarios",c,"Drivers on a frontage road must yield to vehicles entering or exiting the frontage road from the highway, ensuring safe transitions."
8,Motor Vehicle Crashes,Drivers who eat or drink while driving:,"a: Make no errors, b: Struggle to drive slowly, c: Are better drivers because they’re not hungry",c,"Eating or drinking while driving distracts from the road, leading to difficulty maintaining lane control and vehicle handling."
3,"Signaling, Passing, and Turning",Which statement about passing is true?,"a: Signal 100 feet before passing, b: Check mirrors and left shoulder blind spot, c: Wait to see both headlights of the passed vehicle before returning, d: All of the above",d,"Safe passing requires signaling early, checking mirrors and blind spots, and ensuring the passed vehicle is fully visible before merging back."
5,Speed and Speed Limits,What technique helps avoid crashes in icy or snowy conditions?,"a: Add weight for better traction.,b: Exit highways quickly.,c: Reduce speed and increase following distance.",c,Reducing speed and increasing following distance are key to maintaining control and avoiding crashes on icy or snowy roads.
7,Alcohol and Drug Impact on the Driving Ability,What happens when alcohol is mixed with prescription or over-the-counter drugs?,"a: The drug reduces alcohol’s effects.,b: Alcohol aids the drug in curing illness.,c: The combination amplifies the effects of both.",c,"Combining alcohol with medications can intensify the impairing effects of both, potentially causing effects equivalent to consuming multiple drinks."
6,Some Special Driving,What might a flag on a bicycle’s rear indicate?,"a: Frequent stops by the rider.,b: The rider exceeds the speed limit.,c: The rider may be hearing impaired.",c,"A flag on a bicycle may signal that the rider is hearing impaired, requiring drivers to use extra caution and slow down when passing."
2,"Signals, Signs, and Markers",A stop sign is shaped like a(n:,"a: Rectangle, b: Square, c: Octagon",c,"An octagonal shape is exclusively used for stop signs, signaling drivers to come to a complete stop before proceeding."
3,"Signaling, Passing, and Turning","You cannot safely pass on a two-way, two-lane street unless:","a: The road ahead is clearly visible, b: You can return to your lane before oncoming traffic, c: Your vehicle can achieve the necessary speed, d: All of the above",d,"Safe passing requires clear visibility, ability to return to your lane, and sufficient vehicle speed."
4,"Parking, Stopping, or Standing",What should you do if an intersection is blocked by traffic?,"a: Move slowly until traffic clears.,b: Get close to the car in front.,c: Stay out of the intersection.",c,Do not enter a blocked intersection; wait until you can pass through completely to avoid obstructing traffic.
5,Speed and Speed Limits,When should you slow down when exiting a highway?,"a: On the main road before the exit lane.,b: At a toll booth.,c: After entering the exit lane.",c,Slow down only after entering the exit lane to maintain traffic flow and avoid sudden deceleration on the main road.
8,Motor Vehicle Crashes,"If involved in an accident, a driver should:","a: Stop at or near the scene, b: Avoid standing in traffic lanes, c: Turn off the ignition of wrecked vehicles, d: All of the above",d,"Stopping safely, staying out of traffic, and turning off ignitions prevent further accidents and ensure safety at the scene."
4,"Parking, Stopping, or Standing",Where may you not park?,"a: On a hill.,b: In a parking lot.,c: On a crosswalk or bike lane.",c,Parking on a crosswalk or marked bike lane is illegal to ensure pedestrian and cyclist safety.
4,"Parking, Stopping, or Standing",Drivers may not park within ____ of a fire hydrant.,"a: 40 feet, b: 25 feet, c: 15 feet",c,Parking within 15 feet of a fire hydrant is illegal to ensure access for emergency services.
1,Right-of-Way,You must yield to emergency vehicles:,"a: Never, b: When they use flashing lights or sirens, c: Only when other vehicles yield",b,Yield to emergency vehicles using sirens or flashing lights to ensure their swift passage.
2,"Signals, Signs, and Markers",Can you drive around railroad crossing gates?,"a: After the train passes.,b: Never.,c: When lights stop flashing.",b,Never drive around lowered gates; wait until signals stop and gates are fully raised to cross safely.
6,Some Special Driving,How should you handle turns on slick roads?,"a: Take turns slower than usual.,b: Change lanes quickly.,c: Accelerate rapidly.",a,"Take turns slower on slippery roads to maintain control and avoid skidding, as rapid maneuvers increase crash risk."
3,"Signaling, Passing, and Turning","When changing lanes, it’s important to:","a: Signal your intentions, b: Check your blind spot, c: Ensure the lane is clear, d: All of the above",d,"Signaling, checking blind spots, and verifying a clear lane are essential to safely change lanes."
5,Speed and Speed Limits,Which statement is true about driving in changing weather?,"a: Sudden weather changes require driving adjustments.,b: Slow down in rain and fog.,c: Be aware of vehicles behind you.",c,"Sudden weather changes necessitate slower speeds and increased awareness, especially of vehicles approaching from behind."
3,"Signaling, Passing, and Turning","On a multilane road with opposing traffic, the shared center lane is for:","a: Passing another vehicle, b: Slowing or stopping before a left turn, c: Through-traffic when moving slowly",b,"The center lane is reserved for slowing or stopping to make a left turn, not for passing or through traffic."
6,Some Special Driving,What should you do when meeting a car with blinding headlights?,"a: Use your high beams until they dim theirs.,b: Flash your lights to warn them.,c: Dim your lights and speed up to pass.",c,Dim your lights and look to the right side of the road to avoid being blinded by oncoming high beams.
6,Some Special Driving,What lights should you use when driving in fog?,"a: Low beam headlights.,b: High beam headlights.,c: Parking lights.",a,"Use low beam headlights in fog to improve visibility without reflecting light back into your eyes, unlike high beams."
3,"Signaling, Passing, and Turning",What should you do when moving from the left lane to the right on a multilane highway?,"a: Check rearview mirror before changing lanes.,b: Look over your right shoulder for blind spots.,c: Check side mirror and signal.",b,"Check mirrors, signal, and look over your right shoulder to confirm the right lane is clear before moving."
5,Speed and Speed Limits,What’s the minimum following distance when driving over 30 mph?,"a: One second.,b: Two seconds.,c: Three seconds.",c,Maintain at least a four-second following distance at speeds above 30 mph to allow adequate reaction time under normal conditions.
6,Some Special Driving,To ensure safety when backing your vehicle:,"a: Honk before shifting to reverse, b: Check behind the vehicle before entering, c: Rely on rearview mirrors",b,"Checking behind the vehicle before backing ensures no children or obstacles are present, enhancing safety."
7,Alcohol and Drug Impact on the Driving Ability,Alcohol-related crashes account for ____ of fatalities in automotive crashes.,"a: 3 percent, b: 5 percent, c: 10 percent",c,"Alcohol-related crashes contribute to 29 percent of motor vehicle crash fatalities, highlighting the significant danger of driving under the influence."
2,"Signals, Signs, and Markers",What does a green arrow lane control signal above a reversible lane signify?,"a: The signal will soon change to a red X.,b: Drivers should avoid this lane.,c: Drivers may only use this lane for left turns.",c,"A green arrow on a lane control signal indicates that the lane is open for normal driving in the direction shown, used in reversible lanes where traffic flow changes during the day."
6,Some Special Driving,What should you do when encountering an aggressive driver?,"a: Avoid eye contact and let them pass.,b: Cut them off to slow them down.,c: Tailgate them in retaliation.",a,"Stay calm, avoid eye contact, and slow down to let aggressive drivers pass, reducing the risk of confrontation."
6,Some Special Driving,What should your headlights be set to when driving at night with an oncoming vehicle?,"a: High beam.,b: Low beam.,c: Parking lights.",b,Use low beam headlights at night when approaching or following another vehicle to avoid blinding other drivers.
2,"Signals, Signs, and Markers",Where should you stop at an intersection with no stop line or crosswalk?,"a: No stop is required.,b: Slow down to check for traffic.,c: Stop where you can see 200 feet on either side.",a,"If no stop line or crosswalk exists, stop at the point nearest the intersection where you can see approaching traffic without entering the roadway."
2,"Signals, Signs, and Markers","When turning onto a two-lane road with a broken yellow line, you know:","a: It’s a two-way road, b: It’s a one-way road, c: The road is under repair",a,"A broken yellow line indicates a two-way road with traffic in opposite directions, allowing passing if safe."
3,"Signaling, Passing, and Turning",How should you pass another vehicle on a two-lane road?,"a: Return to your lane when there’s enough space.,b: Stay in the left lane if turning left.,c: Return to the right side immediately.",a,Return to your lane only when there’s sufficient space between you and the passed vehicle to avoid collisions.
4,"Parking, Stopping, or Standing",Drivers may not park within ____ of a railroad crossing.,"a: 50 feet, b: 65 feet, c: 100 feet",a,Parking within 50 feet of a railroad crossing is prohibited to avoid obstructing visibility and safety.
2,"Signals, Signs, and Markers",A flashing red traffic light has the same meaning as:,"a: A solid red light, b: A stop sign, c: A yield sign",b,"A flashing red light functions like a stop sign, requiring a complete stop and yielding to traffic before proceeding."
7,Alcohol and Drug Impact on the Driving Ability,"As alcohol accumulates in your blood, it:","a: Slows your reactions, b: Reduces your confidence, c: Metabolizes faster",a,"Alcohol buildup slows reactions, impairs judgment, and falsely boosts confidence, leading to dangerous driving errors."
2,"Signals, Signs, and Markers",Double solid yellow lines in the middle of a road indicate:,"a: Railroad crossing ahead, b: Pedestrian crossing ahead, c: No passing from either direction",c,"Double solid yellow lines prohibit passing for both directions, except for left turns or passing non-vehicles when safe."
6,Some Special Driving,What should you be prepared for in a construction zone?,"a: To stop.,b: To change lanes.,c: For unexpected worker or equipment movement.",c,"In construction zones, be ready for sudden movements by workers or equipment, and prepare to slow down, stop, or change lanes as needed."
3,"Signaling, Passing, and Turning",A driver may legally pass on the right of another vehicle:,"a: If the vehicle is waiting to turn left and a passing lane is available, b: Even if it requires driving off the pavement, c: On a narrow bridge",a,"Passing on the right is permitted when a vehicle is turning left or waiting to turn left and a passing lane is available, or on multilane roads with sufficient lanes."
6,Some Special Driving,"If the driver ahead is driving with one hand and talking to a passenger, you should:","a: Give them extra space, b: Recognize their inattention reduces safety, c: Avoid mimicking their behavior, d: All of the above",d,"An inattentive driver increases crash risk, so maintain extra space and avoid similar distractions."
1,Right-of-Way,What should you do when a vehicle enters your lane from a freeway ramp?,"a: Maintain speed and position.,b: Honk to alert them.,c: Ignore them as you have the right-of-way.",a,"Make room for vehicles entering the freeway by changing lanes or adjusting speed if safe, even though they must yield."
6,Some Special Driving,What should you know when approaching a heavy truck from behind on a hill?,"a: The truck may be slower than the speed limit.,b: You can always safely pass it.,c: You can always legally pass it.",a,"Trucks often travel slower than the speed limit on inclines, so use caution and avoid passing if visibility is limited."
3,"Signaling, Passing, and Turning",What should you avoid when changing lanes?,"a: Checking mirrors.,b: Signaling your intent.,c: Checking for other drivers moving into the same lane.",c,Avoid changing lanes without checking for other vehicles that may also be entering the same lane to prevent collisions.
8,Motor Vehicle Crashes,Common causes of traffic accidents include:,"a: Inattentive driving, b: Excessive speed for conditions, c: Following too closely, d: All of the above",d,"Inattention, speeding, and tailgating are major contributors to crashes, reducing reaction time and control."
